É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2016/12/28 10:23:36

,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ
2016/11/26 00:00:00,,0,1,0,1,8,1,1019.4,8,1,1.3,8,ñkñkêº,8,1,8.1,8,1,,0,1,0,1,8,1,1015.8,8,1,1.9,8,ñkñkìå,8,1,9.8,8,1,,0,1,0,1,8,1,1022.1,8,1,3.1,8,ìåñkìå,8,1,9.9,8,1
2016/11/26 1:00:00,,0,1,0,1,8,1,1019.2,8,1,0.6,8,ñkìå,8,1,7.4,8,1,,0,1,0,1,8,1,1015.5,8,1,0.9,8,ñkìå,8,1,9.5,8,1,,0,1,0,1,8,1,1021.8,8,1,2.8,8,ìåñkìå,8,1,9.0,8,1
2016/11/26 2:00:00,,0,1,0,1,8,1,1019.4,8,1,0.6,8,ñkñkìå,8,1,6.8,8,1,,0,1,0,1,8,1,1015.5,8,1,1.2,8,ñkìå,8,1,8.5,8,1,,0,1,0,1,8,1,1022.0,8,1,1.6,8,ñkñkìå,8,1,8.9,8,1
2016/11/26 3:00:00,0+,8,1,0,1,8,1,1020.0,8,1,0.6,8,ñk,8,1,6.5,8,1,0,8,1,0,1,8,1,1016.1,8,1,1.5,8,ñk,8,1,8.2,8,1,0,8,1,0,1,8,1,1022.3,8,1,1.9,8,ñk,8,1,8.4,8,1
2016/11/26 4:00:00,,0,1,0,1,8,1,1019.9,8,1,0.2,8,ê√â∏,8,1,6.0,8,1,,0,1,0,1,8,1,1016.1,8,1,2.1,8,ñkñkìå,8,1,7.8,8,1,,0,1,0,1,8,1,1022.2,8,1,1.7,8,ñkñkìå,8,1,8.7,8,1
2016/11/26 5:00:00,,0,1,0,1,8,1,1019.7,8,1,1.5,8,ñkìå,8,1,5.8,8,1,,0,1,0,1,8,1,1015.7,8,1,2.0,8,ñkñkìå,8,1,7.3,8,1,,0,1,0,1,8,1,1022.0,8,1,3.6,8,ìåñkìå,8,1,8.4,8,1
2016/11/26 6:00:00,,0,1,0,1,8,1,1020.0,8,1,0.4,8,ñkñkìå,8,1,5.2,8,1,0,8,1,0,1,8,1,1016.1,8,1,1.5,8,ñkñkìå,8,1,7.1,8,1,,0,1,0,1,8,1,1022.3,8,1,3.6,8,ìåñkìå,8,1,8.3,8,1
2016/11/26 7:00:00,,0,1,0,1,8,1,1019.7,8,1,0.1,8,ê√â∏,8,1,4.8,8,1,,0,1,0,1,8,1,1015.7,8,1,1.7,8,ñkñkìå,8,1,7.0,8,1,,0,1,0,1,8,1,1022.1,8,1,4.1,8,ìåñkìå,8,1,8.2,8,1
2016/11/26 8:00:00,,0,1,0,1,8,1,1020.6,8,1,0.5,8,ñkìå,8,1,6.1,8,1,,0,1,0,1,8,1,1016.5,8,1,1.8,8,ñkñkìå,8,1,7.8,8,1,,0,1,0,1,8,1,1022.5,8,1,4.1,8,ñkìå,8,1,9.4,8,1
2016/11/26 9:00:00,0+,8,1,0,1,8,1,1020.3,8,1,0.4,8,ñkñkêº,8,1,7.7,8,1,0+,8,1,0,1,8,1,1016.3,8,1,2.2,8,ñkñkìå,8,1,9.1,8,1,0,8,1,0,1,8,1,1022.3,8,1,4.7,8,ìåñkìå,8,1,11.3,8,1
2016/11/26 10:00:00,,0,1,0,1,8,1,1019.8,8,1,1.2,8,êºñkêº,8,1,9.8,8,1,,0,1,0,1,8,1,1015.9,8,1,2.0,8,ñkñkìå,8,1,11.2,8,1,,0,1,0,1,8,1,1022.1,8,1,5.3,8,ìåñkìå,8,1,12.4,8,1
2016/11/26 11:00:00,,0,1,0,1,8,1,1018.6,8,1,1.6,8,ìå,8,1,12.1,8,1,,0,1,0,1,8,1,1014.7,8,1,1.4,8,ìåñkìå,8,1,13.1,8,1,,0,1,0,1,8,1,1020.9,8,1,5.5,8,ìåñkìå,8,1,13.6,8,1
2016/11/26 12:00:00,,0,1,0,1,8,1,1017.6,8,1,2.0,8,ìåñkìå,8,1,13.5,8,1,10-,8,1,0,1,8,1,1014.0,8,1,1.5,8,ñk,8,1,14.9,8,1,,0,1,0,1,8,1,1020.4,8,1,3.6,8,ìåñkìå,8,1,14.7,8,1
2016/11/26 13:00:00,,0,1,0,1,8,1,1016.8,8,1,1.6,8,ìÏìå,8,1,14.9,8,1,,0,1,0,1,8,1,1012.8,8,1,1.9,8,ñkìå,8,1,15.5,8,1,,0,1,0,1,8,1,1019.0,8,1,4.5,8,ìåñkìå,8,1,15.4,8,1
2016/11/26 14:00:00,,0,1,0,1,8,1,1015.9,8,1,2.8,8,ìå,8,1,15.3,8,1,,0,1,0,1,8,1,1012.0,8,1,2.0,8,ñkìå,8,1,16.1,8,1,,0,1,0,1,8,1,1018.4,8,1,1.9,8,ìåñkìå,8,1,15.4,8,1
2016/11/26 15:00:00,10-,8,1,0,1,8,1,1016.3,8,1,1.9,8,ìåñkìå,8,1,15.3,8,1,10-,8,1,0,1,8,1,1012.3,8,1,1.7,8,ñkñkìå,8,1,16.3,8,1,10-,8,1,0,1,8,1,1018.8,8,1,2.4,8,êº,8,1,15.4,8,1
2016/11/26 16:00:00,,0,1,0,1,8,1,1015.8,8,1,3.1,8,ìåñkìå,8,1,14.4,8,1,,0,1,0,1,8,1,1011.7,8,1,2.5,8,ìåñkìå,8,1,15.5,8,1,,0,1,0,1,8,1,1018.0,8,1,0.7,8,ìÏìÏêº,8,1,15.3,8,1
2016/11/26 17:00:00,,0,1,0,1,8,1,1015.7,8,1,2.7,8,ìåñkìå,8,1,14.0,8,1,,0,1,0,1,8,1,1011.5,8,1,1.3,8,ñkìå,8,1,14.9,8,1,,0,1,0,1,8,1,1017.8,8,1,1.0,8,êº,8,1,15.2,8,1
2016/11/26 18:00:00,,0,1,0,1,8,1,1015.2,8,1,3.1,8,ìåñkìå,8,1,13.7,8,1,10-,8,1,0,1,8,1,1011.1,8,1,2.4,8,ñkìå,8,1,14.3,8,1,,0,1,0,1,8,1,1017.3,8,1,6.9,8,ñkìå,8,1,15.1,8,1
2016/11/26 19:00:00,,0,1,0,1,8,1,1015.7,8,1,2.2,8,ñkìå,8,1,13.8,8,1,,0,1,0,1,8,1,1011.7,8,1,2.5,8,ñk,8,1,14.0,8,1,,0,1,0.0,0,8,1,1018.0,8,1,6.6,8,ìåñkìå,8,1,14.9,8,1
2016/11/26 20:00:00,,0,1,0.0,0,8,1,1015.8,8,1,1.5,8,ñkìå,8,1,13.0,8,1,,0,1,0.0,0,8,1,1011.4,8,1,2.2,8,ñkñkìå,8,1,13.7,8,1,,0,1,0.0,0,8,1,1017.5,8,1,5.8,8,ìåñkìå,8,1,14.3,8,1
2016/11/26 21:00:00,10,8,1,1.5,0,8,1,1015.6,8,1,1.8,8,ñk,8,1,11.6,8,1,10,8,1,0.0,0,8,1,1011.5,8,1,3.0,8,ñk,8,1,13.0,8,1,10,8,1,0.0,0,8,1,1017.8,8,1,5.5,8,ñkìå,8,1,13.1,8,1
2016/11/26 22:00:00,,0,1,1.0,0,8,1,1015.7,8,1,0.9,8,êºñkêº,8,1,11.3,8,1,,0,1,0.0,0,8,1,1011.5,8,1,2.9,8,ñkñkìå,8,1,12.3,8,1,,0,1,0.0,0,8,1,1017.4,8,1,6.4,8,ìåñkìå,8,1,13.1,8,1
2016/11/26 23:00:00,,0,1,1.5,0,8,1,1015.2,8,1,1.1,8,ìå,8,1,11.4,8,1,,0,1,5.0,0,8,1,1011.6,8,1,1.8,8,ñkìå,8,1,11.1,8,1,,0,1,0.0,0,8,1,1017.7,8,1,4.9,8,ìåñkìå,8,1,13.3,8,1
2016/11/27 00:00:00,,0,1,4.0,0,8,1,1015.4,8,1,1.1,8,êºñkêº,8,1,11.5,8,1,,0,1,0.0,0,8,1,1011.3,8,1,2.0,8,ñkñkìå,8,1,11.4,8,1,,0,1,0.5,0,8,1,1017.3,8,1,6.7,8,ìåñkìå,8,1,12.4,8,1
2016/11/27 1:00:00,,0,1,0.5,0,8,1,1014.6,8,1,1.0,8,ìåñkìå,8,1,11.6,8,1,,0,1,0.5,0,8,1,1010.4,8,1,2.3,8,ñkñkìå,8,1,11.2,8,1,,0,1,0.5,0,8,1,1016.3,8,1,5.9,8,ìåñkìå,8,1,12.2,8,1
2016/11/27 2:00:00,,0,1,1.0,0,8,1,1013.7,8,1,0.9,8,ñkñkìå,8,1,11.6,8,1,,0,1,0.5,0,8,1,1009.6,8,1,2.4,8,ñkñkìå,8,1,11.4,8,1,,0,1,1.5,0,8,1,1016.0,8,1,5.9,8,ìåñkìå,8,1,12.3,8,1
2016/11/27 3:00:00,10,8,1,0.0,0,8,1,1012.8,8,1,0.7,8,ìåñkìå,8,1,11.7,8,1,10,8,1,1.0,0,8,1,1008.9,8,1,2.2,8,ñkñkìå,8,1,11.5,8,1,10,8,1,0.0,0,8,1,1015.7,8,1,6.0,8,ñkìå,8,1,12.6,8,1
2016/11/27 4:00:00,,0,1,0.0,0,8,1,1012.5,8,1,0.9,8,ñkêº,8,1,11.7,8,1,,0,1,0.0,0,8,1,1008.4,8,1,2.0,8,ñk,8,1,11.7,8,1,,0,1,0.5,0,8,1,1014.6,8,1,4.7,8,ñkìå,8,1,12.9,8,1
2016/11/27 5:00:00,,0,1,0.5,0,8,1,1012.2,8,1,0.6,8,ñk,8,1,11.6,8,1,,0,1,0.5,0,8,1,1008.0,8,1,4.1,8,ñkñkìå,8,1,11.6,8,1,,0,1,0.0,0,8,1,1014.1,8,1,1.8,8,ñkñkìå,8,1,12.8,8,1
2016/11/27 6:00:00,,0,1,1.0,0,8,1,1011.5,8,1,0.5,8,êºñkêº,8,1,11.6,8,1,10,8,1,0.0,0,8,1,1007.5,8,1,3.8,8,ñkìå,8,1,11.5,8,1,,0,1,0.5,0,8,1,1013.0,8,1,2.1,8,ñkìå,8,1,12.6,8,1
2016/11/27 7:00:00,,0,1,0.5,0,8,1,1011.3,8,1,0.6,8,ñkêº,8,1,11.6,8,1,,0,1,0.5,0,8,1,1007.3,8,1,3.2,8,ñkñkìå,8,1,11.5,8,1,,0,1,2.5,0,8,1,1013.5,8,1,2.0,8,ìåìÏìå,8,1,12.7,8,1
2016/11/27 8:00:00,,0,1,2.0,0,8,1,1011.7,8,1,1.0,8,êºñkêº,8,1,11.3,8,1,,0,1,2.0,0,8,1,1007.8,8,1,3.1,8,ñkñkìå,8,1,11.6,8,1,,0,1,4.0,0,8,1,1013.0,8,1,5.6,8,ìåñkìå,8,1,12.8,8,1
2016/11/27 9:00:00,10,8,1,2.5,0,8,1,1010.8,8,1,1.6,8,êºñkêº,8,1,11.5,8,1,10,8,1,2.0,0,8,1,1006.8,8,1,2.9,8,ñkñkìå,8,1,11.6,8,1,10,8,1,4.0,0,8,1,1012.8,8,1,5.1,8,ìåñkìå,8,1,12.5,8,1
2016/11/27 10:00:00,,0,1,1.5,0,8,1,1009.6,8,1,0.9,8,ñkñkìå,8,1,11.9,8,1,,0,1,1.5,0,8,1,1006.3,8,1,2.7,8,ñkìå,8,1,11.7,8,1,,0,1,2.0,0,8,1,1012.6,8,1,3.8,8,ìåñkìå,8,1,12.4,8,1
2016/11/27 11:00:00,,0,1,2.0,0,8,1,1009.6,8,1,0.6,8,êº,8,1,11.9,8,1,,0,1,3.5,0,8,1,1005.7,8,1,3.0,8,ñk,8,1,11.8,8,1,,0,1,3.5,0,8,1,1012.3,8,1,1.7,8,ìåñkìå,8,1,12.6,8,1
2016/11/27 12:00:00,,0,1,2.0,0,8,1,1008.2,8,1,0.4,8,ñkêº,8,1,12.1,8,1,10,8,1,3.0,0,8,1,1005.1,8,1,2.3,8,ñkñkìå,8,1,12.0,8,1,,0,1,3.5,0,8,1,1010.8,8,1,2.9,8,ìåñkìå,8,1,12.6,8,1
2016/11/27 13:00:00,,0,1,4.0,0,8,1,1007.7,8,1,2.1,8,êºñkêº,8,1,12.1,8,1,,0,1,3.0,0,8,1,1003.4,8,1,3.1,8,ñkñkìå,8,1,12.1,8,1,,0,1,3.5,0,8,1,1009.8,8,1,2.8,8,ìå,8,1,12.9,8,1
2016/11/27 14:00:00,,0,1,3.5,0,8,1,1006.2,8,1,1.4,8,êº,8,1,12.3,8,1,,0,1,3.5,0,8,1,1002.7,8,1,2.8,8,ñkñkìå,8,1,12.2,8,1,,0,1,4.0,0,8,1,1009.1,8,1,1.7,8,ìÏìÏêº,8,1,13.0,8,1
2016/11/27 15:00:00,10,8,1,2.5,0,8,1,1006.0,8,1,0.9,8,êºìÏêº,8,1,12.2,8,1,10,8,1,3.5,0,8,1,1002.9,8,1,2.3,8,ñk,8,1,12.5,8,1,10,8,1,1.0,0,8,1,1009.2,8,1,1.7,8,ìÏêº,8,1,13.3,8,1
2016/11/27 16:00:00,,0,1,3.0,0,8,1,1006.2,8,1,1.0,8,êº,8,1,12.0,8,1,,0,1,1.0,0,8,1,1002.4,8,1,2.0,8,ñk,8,1,12.4,8,1,,0,1,1.5,0,8,1,1008.9,8,1,2.6,8,ìÏ,8,1,12.9,8,1
2016/11/27 17:00:00,,0,1,2.5,0,8,1,1006.1,8,1,1.2,8,êº,8,1,12.1,8,1,,0,1,3.0,0,8,1,1002.5,8,1,1.1,8,ñkñkìå,8,1,12.3,8,1,,0,1,2.0,0,8,1,1009.0,8,1,1.6,8,êºìÏêº,8,1,12.7,8,1
2016/11/27 18:00:00,,0,1,0.5,0,8,1,1006.4,8,1,1.1,8,êºñkêº,8,1,12.0,8,1,10,8,1,0.0,0,8,1,1003.1,8,1,1.2,8,êºñkêº,8,1,12.4,8,1,,0,1,0.0,0,8,1,1009.3,8,1,2.2,8,ìÏìÏêº,8,1,12.9,8,1
2016/11/27 19:00:00,,0,1,0.5,0,8,1,1006.8,8,1,1.6,8,êº,8,1,12.0,8,1,,0,1,0.0,0,8,1,1003.5,8,1,0.7,8,ìÏêº,8,1,12.5,8,1,,0,1,0,1,8,1,1010.1,8,1,2.1,8,êºñkêº,8,1,12.9,8,1
2016/11/27 20:00:00,,0,1,0.0,0,8,1,1006.8,8,1,0.9,8,ìÏ,8,1,12.1,8,1,,0,1,0.5,0,8,1,1003.6,8,1,0.6,8,ñkêº,8,1,12.3,8,1,,0,1,0.0,0,8,1,1009.8,8,1,2.1,8,ìÏêº,8,1,13.0,8,1
2016/11/27 21:00:00,10,8,1,0,1,8,1,1006.9,8,1,1.3,8,ìÏìÏìå,8,1,12.1,8,1,10,8,1,0.0,0,8,1,1003.7,8,1,0.4,8,ìÏ,8,1,12.8,8,1,10-,8,1,0,1,8,1,1010.0,8,1,4.4,8,êº,8,1,13.0,8,1
2016/11/27 22:00:00,,0,1,0.0,0,8,1,1006.8,8,1,2.7,8,êº,8,1,12.1,8,1,,0,1,0,1,8,1,1004.0,8,1,1.9,8,êºñkêº,8,1,13.0,8,1,,0,1,0,1,8,1,1010.5,8,1,2.5,8,êº,8,1,13.2,8,1
2016/11/27 23:00:00,,0,1,0,1,8,1,1007.0,8,1,3.3,8,ñkêº,8,1,12.5,8,1,,0,1,0,1,8,1,1004.1,8,1,2.0,8,ñkñkêº,8,1,12.7,8,1,,0,1,0,1,8,1,1010.3,8,1,1.3,8,ìÏìå,8,1,13.3,8,1
2016/11/28 00:00:00,,0,1,0,1,8,1,1007.9,8,1,5.4,8,ñkñkêº,8,1,12.1,8,1,,0,1,0,1,8,1,1004.7,8,1,2.1,8,ñkñkêº,8,1,12.5,8,1,,0,1,0,1,8,1,1010.7,8,1,2.5,8,ìÏ,8,1,13.0,8,1
2016/11/28 1:00:00,,0,1,0,1,8,1,1008.2,8,1,3.4,8,ñkñkêº,8,1,11.6,8,1,,0,1,0,1,8,1,1005.1,8,1,3.2,8,ñk,8,1,12.0,8,1,,0,1,0,1,8,1,1011.0,8,1,2.6,8,ñkñkêº,8,1,12.2,8,1
2016/11/28 2:00:00,,0,1,0,1,8,1,1008.3,8,1,2.9,8,ñkêº,8,1,11.5,8,1,,0,1,0,1,8,1,1005.3,8,1,1.6,8,ñk,8,1,11.9,8,1,,0,1,0,1,8,1,1011.1,8,1,3.4,8,ñkñkìå,8,1,11.8,8,1
2016/11/28 3:00:00,9,8,1,0,1,8,1,1008.9,8,1,2.2,8,êºñkêº,8,1,10.5,8,1,10-,8,1,0,1,8,1,1006.1,8,1,1.5,8,ñkêº,8,1,11.9,8,1,10-,8,1,0,1,8,1,1012.5,8,1,1.9,8,êº,8,1,11.8,8,1
2016/11/28 4:00:00,,0,1,0.0,0,8,1,1009.3,8,1,1.6,8,êºìÏêº,8,1,10.6,8,1,,0,1,0,1,8,1,1006.6,8,1,2.2,8,ñkñkêº,8,1,11.6,8,1,,0,1,0,1,8,1,1012.8,8,1,2.6,8,êºñkêº,8,1,11.5,8,1
2016/11/28 5:00:00,,0,1,0.0,0,8,1,1009.8,8,1,1.5,8,êº,8,1,10.4,8,1,,0,1,0,1,8,1,1006.8,8,1,2.1,8,ñkñkêº,8,1,11.6,8,1,,0,1,0,1,8,1,1012.9,8,1,3.2,8,ñkêº,8,1,11.5,8,1
2016/11/28 6:00:00,,0,1,0,1,8,1,1010.3,8,1,1.7,8,ñkêº,8,1,10.5,8,1,10-,8,1,0,1,8,1,1007.2,8,1,1.0,8,ñkñkêº,8,1,11.0,8,1,,0,1,0,1,8,1,1013.5,8,1,2.7,8,êºñkêº,8,1,11.1,8,1
2016/11/28 7:00:00,,0,1,0.0,0,8,1,1010.6,8,1,2.2,8,êºñkêº,8,1,10.5,8,1,,0,1,0,1,8,1,1007.9,8,1,1.1,8,ñkêº,8,1,11.2,8,1,,0,1,0.0,0,8,1,1014.2,8,1,3.5,8,ñkñkêº,8,1,11.1,8,1
2016/11/28 8:00:00,,0,1,0.0,0,8,1,1011.8,8,1,2.0,8,êºñkêº,8,1,10.4,8,1,,0,1,0.0,0,8,1,1008.7,8,1,1.5,8,ñkñkêº,8,1,11.5,8,1,,0,1,0,1,8,1,1014.9,8,1,3.3,8,êº,8,1,11.3,8,1
2016/11/28 9:00:00,10-,8,1,0.0,0,8,1,1012.7,8,1,3.6,8,ñkêº,8,1,11.1,8,1,10-,8,1,0.0,0,8,1,1010.2,8,1,2.3,8,ñkñkêº,8,1,10.8,8,1,10-,8,1,0,1,8,1,1016.1,8,1,3.5,8,ñkñkêº,8,1,11.8,8,1
2016/11/28 10:00:00,,0,1,0.0,0,8,1,1014.1,8,1,3.9,8,ñkñkêº,8,1,11.0,8,1,,0,1,0,1,8,1,1010.9,8,1,3.6,8,ñkñkêº,8,1,12.0,8,1,,0,1,0,1,8,1,1017.3,8,1,6.0,8,ñkñkêº,8,1,12.0,8,1
2016/11/28 11:00:00,,0,1,0,1,8,1,1013.7,8,1,2.0,8,êºñkêº,8,1,11.3,8,1,,0,1,0,1,8,1,1010.9,8,1,4.0,8,ñkñkêº,8,1,12.3,8,1,,0,1,0,1,8,1,1017.1,8,1,4.1,8,êºñkêº,8,1,12.4,8,1
2016/11/28 12:00:00,,0,1,0,1,8,1,1013.0,8,1,4.3,8,ñkêº,8,1,12.5,8,1,5,8,1,0.0,0,8,1,1010.3,8,1,3.4,8,ñkñkêº,8,1,12.6,8,1,,0,1,0,1,8,1,1016.6,8,1,4.1,8,ñkñkêº,8,1,12.5,8,1
2016/11/28 13:00:00,,0,1,0.0,0,8,1,1013.0,8,1,2.5,8,ñkêº,8,1,12.8,8,1,,0,1,0,1,8,1,1010.0,8,1,4.2,8,ñk,8,1,12.8,8,1,,0,1,0,1,8,1,1016.3,8,1,5.2,8,ñkñkêº,8,1,12.6,8,1
2016/11/28 14:00:00,,0,1,0.0,0,8,1,1013.2,8,1,2.8,8,êºñkêº,8,1,11.9,8,1,,0,1,0,1,8,1,1010.2,8,1,2.9,8,ñkêº,8,1,12.4,8,1,,0,1,0,1,8,1,1016.6,8,1,7.0,8,ñkñkêº,8,1,12.6,8,1
2016/11/28 15:00:00,10-,8,1,0.0,0,8,1,1013.7,8,1,2.5,8,ñkêº,8,1,11.7,8,1,8,8,1,0,1,8,1,1010.4,8,1,3.1,8,ñkêº,8,1,12.3,8,1,7,8,1,0,1,8,1,1016.6,8,1,3.1,8,ñk,8,1,12.8,8,1
2016/11/28 16:00:00,,0,1,0.0,0,8,1,1014.5,8,1,3.0,8,ñkêº,8,1,11.2,8,1,,0,1,0,1,8,1,1011.0,8,1,2.0,8,ñkêº,8,1,12.0,8,1,,0,1,0,1,8,1,1017.7,8,1,6.3,8,ñk,8,1,12.2,8,1
2016/11/28 17:00:00,,0,1,0,1,8,1,1015.1,8,1,2.6,8,ñkñkêº,8,1,10.7,8,1,,0,1,0,1,8,1,1011.8,8,1,2.5,8,ñkêº,8,1,11.7,8,1,,0,1,0.0,0,8,1,1018.3,8,1,4.8,8,ñk,8,1,11.1,8,1
2016/11/28 18:00:00,,0,1,0,1,8,1,1015.7,8,1,1.8,8,êº,8,1,10.6,8,1,10-,8,1,0,1,8,1,1012.6,8,1,2.3,8,ñkñkêº,8,1,11.3,8,1,,0,1,0,1,8,1,1019.0,8,1,4.6,8,ñkêº,8,1,10.9,8,1
2016/11/28 19:00:00,,0,1,0.0,0,8,1,1016.3,8,1,2.2,8,ñkñkêº,8,1,10.1,8,1,,0,1,0,1,8,1,1012.9,8,1,1.6,8,ñkñkêº,8,1,11.1,8,1,,0,1,0,1,8,1,1019.5,8,1,4.7,8,ñk,8,1,10.7,8,1
2016/11/28 20:00:00,,0,1,0.0,0,8,1,1016.7,8,1,1.0,8,êºñkêº,8,1,9.4,8,1,,0,1,0,1,8,1,1013.3,8,1,2.4,8,ñkñkêº,8,1,10.7,8,1,,0,1,0,1,8,1,1019.7,8,1,3.3,8,ñk,8,1,10.3,8,1
2016/11/28 21:00:00,8,8,1,0,1,8,1,1017.0,8,1,1.5,8,êºñkêº,8,1,8.6,8,1,9,8,1,0,1,8,1,1013.7,8,1,2.2,8,ñkñkêº,8,1,10.1,8,1,8,8,1,0,1,8,1,1020.1,8,1,3.9,8,ñkñkêº,8,1,9.9,8,1
2016/11/28 22:00:00,,0,1,0,1,8,1,1017.4,8,1,1.0,8,êºñkêº,8,1,8.2,8,1,,0,1,0,1,8,1,1013.8,8,1,1.4,8,ñk,8,1,10.1,8,1,,0,1,0,1,8,1,1020.1,8,1,3.4,8,ñkñkêº,8,1,9.8,8,1
2016/11/28 23:00:00,,0,1,0,1,8,1,1017.8,8,1,1.3,8,ñkêº,8,1,8.6,8,1,,0,1,0,1,8,1,1014.3,8,1,1.6,8,ñkñkìå,8,1,10.0,8,1,,0,1,0,1,8,1,1020.7,8,1,1.4,8,êºñkêº,8,1,9.9,8,1
2016/11/29 00:00:00,,0,1,0,1,8,1,1018.0,8,1,1.8,8,ñkñkìå,8,1,7.6,8,1,,0,1,0,1,8,1,1014.5,8,1,1.8,8,ñkêº,8,1,10.1,8,1,,0,1,0,1,8,1,1020.9,8,1,2.2,8,ñkñkêº,8,1,10.2,8,1
2016/11/29 1:00:00,,0,1,0,1,8,1,1017.7,8,1,0.9,8,ñkìå,8,1,7.5,8,1,,0,1,0,1,8,1,1014.2,8,1,1.9,8,ñk,8,1,9.6,8,1,,0,1,0,1,8,1,1020.4,8,1,0.8,8,ìÏìÏêº,8,1,10.3,8,1
2016/11/29 2:00:00,,0,1,0,1,8,1,1017.7,8,1,0.8,8,ñkñkêº,8,1,7.2,8,1,,0,1,0,1,8,1,1014.3,8,1,1.2,8,ñkìå,8,1,9.3,8,1,,0,1,0,1,8,1,1020.3,8,1,2.3,8,ñkñkêº,8,1,10.5,8,1
2016/11/29 3:00:00,8,8,1,0,1,8,1,1017.9,8,1,0.9,8,ñkñkìå,8,1,7.6,8,1,9,8,1,0,1,8,1,1014.4,8,1,1.4,8,ñkìå,8,1,8.7,8,1,9,8,1,0,1,8,1,1020.6,8,1,1.5,8,êºñkêº,8,1,9.9,8,1
2016/11/29 4:00:00,,0,1,0.0,0,8,1,1018.3,8,1,0.4,8,ìå,8,1,7.6,8,1,,0,1,0,1,8,1,1014.7,8,1,1.0,8,ìÏìÏìå,8,1,8.5,8,1,,0,1,0,1,8,1,1020.8,8,1,1.8,8,êºñkêº,8,1,10.1,8,1
2016/11/29 5:00:00,,0,1,0.0,0,8,1,1018.5,8,1,0.9,8,ñkñkìå,8,1,7.5,8,1,,0,1,0,1,8,1,1015.1,8,1,0.3,8,ìÏìÏêº,8,1,8.7,8,1,,0,1,0,1,8,1,1021.2,8,1,3.2,8,ñkñkìå,8,1,10.1,8,1
2016/11/29 6:00:00,,0,1,0,1,8,1,1019.1,8,1,0.7,8,ñk,8,1,7.6,8,1,10-,8,1,0,1,8,1,1015.5,8,1,0.9,8,ìÏìÏìå,8,1,8.8,8,1,,0,1,0,1,8,1,1021.8,8,1,3.0,8,ñkìå,8,1,10.3,8,1
2016/11/29 7:00:00,,0,1,0,1,8,1,1019.6,8,1,0.5,8,ñkñkìå,8,1,7.7,8,1,,0,1,0,1,8,1,1016.1,8,1,0.5,8,ìå,8,1,8.4,8,1,,0,1,0,1,8,1,1022.4,8,1,0.6,8,ñkñkêº,8,1,9.8,8,1
2016/11/29 8:00:00,,0,1,0.0,0,8,1,1020.3,8,1,0.3,8,êº,8,1,8.2,8,1,,0,1,0,1,8,1,1017.0,8,1,0.4,8,ìÏ,8,1,9.2,8,1,,0,1,0,1,8,1,1023.2,8,1,0.4,8,êºñkêº,8,1,10.4,8,1
2016/11/29 9:00:00,5,8,1,0,1,8,1,1020.9,8,1,1.0,8,ìÏêº,8,1,8.8,8,1,9,8,1,0,1,8,1,1017.6,8,1,0.6,8,ñkìå,8,1,10.1,8,1,4,8,1,0,1,8,1,1023.7,8,1,1.4,8,ìÏìÏêº,8,1,11.9,8,1
2016/11/29 10:00:00,,0,1,0,1,8,1,1021.1,8,1,1.2,8,ìÏ,8,1,10.8,8,1,,0,1,0,1,8,1,1017.9,8,1,0.6,8,ñkñkêº,8,1,11.1,8,1,,0,1,0,1,8,1,1023.9,8,1,2.4,8,ìÏìå,8,1,12.6,8,1
2016/11/29 11:00:00,,0,1,0,1,8,1,1021.0,8,1,3.4,8,êº,8,1,11.2,8,1,,0,1,0,1,8,1,1017.3,8,1,1.9,8,ñk,8,1,12.3,8,1,,0,1,0,1,8,1,1023.8,8,1,3.8,8,ìå,8,1,12.7,8,1
2016/11/29 12:00:00,,0,1,0.0,0,8,1,1020.7,8,1,3.8,8,ñkñkêº,8,1,11.5,8,1,8,8,1,0,1,8,1,1016.9,8,1,2.3,8,ñkñkêº,8,1,13.8,8,1,,0,1,0,1,8,1,1023.4,8,1,2.1,8,ñk,8,1,13.5,8,1
2016/11/29 13:00:00,,0,1,0.0,0,8,1,1020.7,8,1,3.5,8,ñkñkêº,8,1,10.9,8,1,,0,1,0.0,0,8,1,1016.9,8,1,3.1,8,ñkñkêº,8,1,13.1,8,1,,0,1,0,1,8,1,1023.5,8,1,3.2,8,ñkêº,8,1,13.2,8,1
